,0,1
17956,272085729,281347754
17957,272192177,272437632
17958,272172177,272833188
17959,272466350,273335231
17960,141128581,250388833
17961,145610434,272614732
17962,146021345,272466361
17963,237024241,272172169
17964,212176786,272469217
17965,272273231,272438002
17966,272080729,272172173
17967,264117947,272492101
17968,203551848,272430247
17969,146122794,272308017
17970,272428594,272462677
17971,272114765,168480245
17972,272153440,272488551
17973,272271687,272429280
17974,272089226,272153449
17975,272464543,272679556
17976,272307999,272428650
17977,277797691,276588870
17978,215977563,272466085
17979,272419313,272419308
17980,272078301,272153291
17981,186165995,272153461
17982,272153369,272153382
17983,272077928,272077932
17984,277156435,272154357
17985,272338988,272338984
17986,272075122,272437996
17987,272469199,272695386
17988,242940179,143231072
17989,272113647,272192177
17990,272332155,146021345
17991,272522900,272616360
17992,272522046,272616340
17993,272522026,90457211
17994,272283487,272334640
17995,280231568,299475792
17996,299516873,272178928
17997,186560397,272339023
17998,272113769,272141685
17999,272466345,272466342
18000,272088175,272088174
18001,151968184,272338984
18002,272089226,272178940
18003,272155844,272319851
18004,272338981,272428625
18005,272466369,272614712
18006,272175057,272683308
18007,272175852,277807108
18008,272308067,272521500
18009,272153851,272333461
18010,272188763,272284802
18011,272522560,272746116
18012,161272118,272152562
18013,272536829,272536826
18014,292163396,299368253
18015,299475654,272285066
18016,69997426,268209616
18017,272462677,272616460
18018,150351767,272089672
18019,272141766,272330951
18020,299917160,157789594
18021,272469265,272270188
18022,299373723,272153341
18023,272411380,187795217
18024,272077844,272077847
18025,272273301,155307913
18026,272465925,272465918
18027,272308075,272438002
18028,272282028,272281384
18029,272175282,272416315
18030,272457461,272465918
18031,272416197,272416182
18032,258406535,272703332
18033,272267032,272428607
18034,140444881,272339023
18035,272466347,272680578
18036,113408226,272700975
18037,272153851,145231654
18038,230385088,272145635
18039,272079440,272172144
18040,272415682,272465918
18041,131498738,272025693
18042,272113475,272419460
18043,272308047,272339014
18044,272178938,272178923
18045,272172199,272462677
18046,277386387,143231072
18047,272153382,272334233
18048,272308022,272521464
18049,272114118,272331457
18050,272334719,277386387
18051,266712227,272688935
18052,272178942,272178923
18053,10000510,272485269
18054,272419415,272484941
18055,272141696,272271687
18056,272152562,272282445
18057,272428625,272522017
18058,272272525,272683618
18059,272153912,272431615
18060,248481188,250388832
18061,158830674,272475963
18062,299475448,299475457
18063,27321306,272333461
18064,218648003,277807108
18065,212176786,272704063
18066,272172099,272466345
18067,272088734,141128581
18068,272485269,176016107
18069,272281906,272334238
18070,272522554,146019238
18071,272273312,182838172
18072,289052077,272483707
18073,161272159,272695386
18074,272141681,272308052
18075,272428607,272475955
18076,207786755,272479495
18077,272697475,272697471
18078,272282989,272334324
18079,272148432,71382701
18080,272283926,176016107
18081,272152542,272319851
18082,272114034,272461148
18083,272282477,200393347
18084,272339046,272428919
18085,272088533,272274730
18086,272088125,272469217
18087,272091160,281347754
18088,299373703,299373701
18089,272283470,272283459
18090,272153341,272282344
18091,272141221,200764120
18092,272282344,272334245
18093,272416242,272416240
18094,272306770,272339023
18095,272172130,272308028
18096,272700975,272701296
18097,272153369,272153367
18098,161272120,275148529
18099,275148529,299475448
18100,184267733,272077462
18101,272268525,272331457
18102,272268528,272432056
18103,272123230,272417325
18104,149644572,280231568
18105,272334231,272334226
18106,272334316,272419344
18107,272473034,272747918
18108,272327144,11242390
18109,272088190,272178928
18110,273714407,272154365
18111,247487089,161272120
18112,272079287,272479492
18113,272682920,272699941
18114,27001252,136272459
18115,129878727,272333461
18116,272471446,145610434
18117,272319853,272319851
18118,272467027,272683424
18119,272334240,272419394
18120,272192208,272192205
18121,226917434,272747208
18122,161272159,272703220
18123,272695227,272695017
18124,272091950,281347754
18125,272089631,157783713
18126,281366816,281220993
18127,269439891,283160613
18128,6137605,132890808
18129,7593560,66826725
18130,1778033,23879619
18131,488266,275252237
18132,269459070,269459069
18133,3756594,289710497
18134,25722582,269508326
18135,268864347,269905671
18136,488266,274285425
18137,6214724,276938363
18138,6137605,23879619
18139,268850558,269119075
18140,269434333,277286218
18141,6214724,258834247
18142,179193468,269139450
18143,223557034,120954051
18144,268863160,269905671
18145,1778033,269544196
18146,269524770,283192688
18147,283160613,269891495
18148,488266,269962304
18149,9182304,269500613
18150,488266,270436125
18151,25345446,276938363
18152,269062825,269920832
18153,106651731,488266
18154,6214724,137914444
18155,6214724,168316861
18156,7167318,177012403
18157,488266,236987063
18158,269434944,168316861
18159,6137605,54189046
18160,488266,270881502
18161,2951274,174838482
18162,3756594,168316861
18163,488266,270414647
18164,488266,130244157
18165,1778033,54189046
18166,25345446,277077636
18167,7593560,276938363
18168,3756594,269536298
18169,1729453,66826725
18170,7167318,198601854
18171,7593560,168316861
18172,269459073,277082298
18173,7593560,269504417
18174,9182304,269521398
18175,268823184,269599270
18176,15329918,23879619
18177,268827765,269128522
18178,180533541,269905668
18179,7167318,180918363
18180,6214724,146563001
18181,6137605,269927773
18182,488266,269911626
18183,488266,277118715
18184,268777486,269891499
18185,269528313,250512980
18186,488266,269866553
18187,197504901,277093042
18188,249970724,269905668
18189,6137605,158489258
18190,133041101,72953570
18191,488266,129886187
18192,488266,269962457
18193,269119075,269521398
18194,295155241,189332548
18195,5966095,236850823
18196,488266,94716151
18197,3756594,66826725
18198,283208940,129397084
18199,7167318,269560933
18200,267300008,168316861
18201,2951274,269497992
18202,269040907,269439891
18203,170466452,269871536
18204,269459070,269521398
18205,7593560,269545223
18206,488266,283216355
18207,86739335,295132359
18208,5966083,223557034
18209,1729453,277118714
18210,7916230,223557034
18211,25345446,269497992
18212,269563067,283190988
18213,7167318,269564820
18214,268864369,269139450
18215,5966095,276993898
18216,266195794,203620069
18217,7593560,188900799
18218,269037996,276959832
18219,268850899,269905671
18220,15329918,276993898
18221,5966095,54189046
18222,268860237,269119075
18223,6214724,269545264
18224,7593560,133601553
18225,283190991,269908866
18226,165594204,269905668
18227,6137605,269537423
18228,1778033,226926446
18229,268939748,277093042
18230,488266,190592038
18231,268786956,269521398
18232,488266,90508039
18233,488266,210556490
18234,5966083,132890808
18235,269515859,269905669
18236,6214724,23879619
18237,276997335,276997327
18238,488266,267300008
18239,283208940,277040174
18240,179193468,269905671
18241,283175115,277147860
18242,7167318,66826725
18243,7916230,269992900
18244,15329918,269511872
18245,6137605,269497992
18246,488266,148944147
18247,1778033,101208888
18248,3756594,295102593
18249,268849739,269905671
18250,488266,74002979
18251,269524776,148702152
18252,54189046,278690799
18253,269560449,283178275
18254,488266,269962834
18255,269549971,269905669
18256,5966095,210294963
18257,25722582,276939281
18258,488266,277077636
18259,7916230,168316861
18260,269524776,158489258
18261,7916230,129397084
18262,43484349,254969030
18263,268795480,283195171
18264,5966095,26875738
18265,488266,270398104
18266,269122200,269905668
18267,283206562,283361715
18268,488266,283202168
18269,3756594,54189046
18270,7916230,54189046
18271,6137605,276993898
18272,54189046,223557034
18273,1729453,54189046
18274,1778033,269560449
18275,7593560,276993898
18276,269535307,269905669
18277,277006511,277082298
18278,7167318,269538999
18279,269500862,283194272
18280,5966095,132890808
18281,269128522,276946714
18282,268939050,158489258
18283,269038646,283216355
18284,6137605,223557034
18285,488266,259058541
18286,5966095,168316861
18287,268823184,269139450
18288,1778033,201454341
18289,269874323,269871997
18290,7916230,66826725
18291,488266,295079601
18292,9182304,269508326
18293,141940697,269905668
18294,276992284,277082298
18295,7167318,211645628
18296,268800547,269905668
18297,283195332,269884945
18298,171324635,277549455
18299,488266,129397084
18300,6214724,210578891
18301,1778033,150312596
18302,269599270,283190991
18303,488266,276999269
18304,7167318,120907977
18305,7593560,23879619
18306,168316861,129397084
18307,269530433,158489258
18308,1778033,250512980
18309,1778033,277077636
18310,5966083,269434069
18311,5966095,277077636
18312,269533562,269905669
18313,15329918,85162260
18314,3756594,158489258
18315,7916230,276993898
18316,6214724,129629174
18317,269128526,276946814
18318,7167318,232358327
18319,2951274,277135134
18320,7167318,269560927
18321,488266,158360703
18322,269036621,123398948
18323,2951274,23879619
18324,268806590,269118746
18325,7167318,274910703
18326,3756594,120921364
18327,2951274,276938363
18328,7916230,267300008
18329,237370504,269905668
18330,7167318,269547575
18331,2951274,276939690
18332,269681975,269918283
18333,6214724,102526985
18334,7167318,269528302
18335,25345446,168316861
18336,203598624,269521398
18337,488266,283201630
18338,1729453,277077637
18339,86934066,269905668
18340,269508326,277082298
18341,7593560,275022690
18342,269439892,269439891
18343,7916230,269497992
18344,488266,87181539
18345,488266,269962221
18346,269527457,269905669
18347,276946814,269681975
18348,268796589,69269270
18349,7916230,269536625
18350,268827747,266195794
18351,2951274,87202973
18352,7593560,269546652
18353,7916230,204736197
18354,15329918,269528313
18355,1778033,269536290
18356,7593560,295123968
18357,276992429,277082298
18358,283155623,270395367
18359,488266,282250517
18360,2951274,137639398
18361,7593560,133259937
18362,3756594,23879619
18363,158489258,54189046
18364,269057749,269920832
18365,25345446,295195139
18366,488266,283204877
18367,7593560,129397084
18368,488266,283155623
18369,488266,269885809
18370,3756594,125095366
18371,9182304,129397084
18372,54189046,270414647
18373,268788409,269139450
18374,269521402,269521398
18375,7167318,269504393
18376,7916230,148944141
18377,7593560,148235381
18378,5966083,250512980
18379,488266,174742729
18380,6214724,269545885
18381,7593560,277077637
18382,269062211,269920832
18383,6214724,269532482
18384,3756594,223557034
18385,191347647,269870093
18386,5966083,277077636
18387,87474785,283285907
18388,15329918,66826725
18389,268791664,269127200
18390,6214724,162922808
18391,7167318,132169565
18392,488266,148944132
18393,7916230,129754241
18394,269035776,269905671
18395,7167318,182687206
18396,276993898,277082298
18397,7167318,277118512
18398,488266,254056374
18399,1729453,230856878
18400,488266,270397729
18401,273728494,269891747
18402,137390145,269520451
18403,5966095,267300008
18404,488266,283197973
18405,268791616,269508326
18406,488266,234809272
18407,3756594,282030082
18408,269128102,276946809
18409,5966095,223557034
18410,9182304,158489258
18411,269112499,269439766
18412,35131819,269905671
18413,273456841,277082298
18414,2951274,87200381
18415,7167318,276938363
18416,283175115,295132346
18417,6214724,208907285
18418,15329918,223557034
18419,276997814,73825049
18420,488266,37759155
18421,7916230,269546687
18422,488266,209381860
18423,2951274,98363647
18424,268806197,269139450
18425,7167318,269545062
18426,6214724,81744469
18427,32754708,269905671
18428,25345446,276993898
18429,268790483,269119075
18430,488266,283203543
18431,2951274,133484802
18432,7167318,268023500
18433,268860742,269905671
18434,276997971,276997814
18435,15329918,148946527
18436,295132359,283208940
18437,488266,203672498
18438,295154779,295155241
18439,5966095,158489258
18440,6137605,66826725
